protein	n_obs	status	singular	messages	var_Run	var_BioReplicate	var_Mixture	sigma2	scope	level	var_Run:Channel	var_Run:ionID
Q6WKZ8	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P54728	31	ok	FALSE		2.72968731024991	0.00604513778202989	5.73753770903636e-08	0.316951031908813	fraction_run	protein	NA	NA
Q8BFQ4	10	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
O88968	20	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.82781204971094	0	0.899534582488579	0.276138517689319	fraction_run	protein	NA	NA
Q9Z2S7	53	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.588174131135594	0.177601384083594	0	0.0242104982888105	fraction_run	protein	NA	NA
Q99KS6	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q99JW5	30	ok	FALSE		0.392869254780514	0.244332912354391	0.589607474617839	0.310817548909162	fraction_run	protein	NA	NA
Q7TNE3	10	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P58389	34	ok	FALSE		1.43961654462575	0.0218329842845375	0.120265411090759	0.0674281010158334	fraction_run	protein	NA	NA
O08917	80	ok	FALSE		1.05648380990672	0.0749195388486515	0.241001214786035	0.0912022570329471	fraction_run	protein	NA	NA
P21844	40	ok	FALSE		2.48099167362873	2.86014416512945	7.11785550526187e-08	0.119285020705686	fraction_run	protein	NA	NA
Q9Z1M8	19	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.27026941225233	0.109626833131474	0	0.36560086426093	fraction_run	protein	NA	NA
Q8R5M8	8	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0.314432819281953	0	0.498415230056801	fraction_run	protein	NA	NA
Q6PGC1	23	ok	FALSE		2.87498737797944	0.253801977881736	9.7935745720673e-05	0.073850937025032	fraction_run	protein	NA	NA
Q6PB66	73	ok	FALSE		1.82762682642184	0.0133971735150972	0.167649508901436	0.117740963516703	fraction_run	protein	NA	NA
P00375	27	ok	FALSE		0.056285098562726	0.0579084869146793	0.192199360238286	0.0494854628480556	fraction_run	protein	NA	NA
O35379	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
O54833	31	ok	TRUE	boundary (singular) fit: see help('isSingular')	5.08506657476412	0	0	0.518782959260252	fraction_run	protein	NA	NA
P97328	29	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.95680207655388	0	0	0.623940227164811	fraction_run	protein	NA	NA
O89110	59	ok	FALSE		1.56373818635374	3.37576651746817e-07	6.80688668564018e-05	0.257115951106162	fraction_run	protein	NA	NA
Q9JIQ3	34	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.53182510329402	0.297304790786156	2.7521985241865e-10	0.0537223039611033	fraction_run	protein	NA	NA
Q9DCM0	14	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q6NVF0	15	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8R088	18	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9WTR5	90	ok	FALSE		1.71973004378493	0.113641415976683	0.370759380102795	0.181364924753644	fraction_run	protein	NA	NA
Q9R078	23	ok	FALSE		0.031251290142279	0.169935068867433	0.0256312778791677	0.444699534003091	fraction_run	protein	NA	NA
Q5SUE8	21	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.97713741364218	0	9.58471271168301e-10	0.591943946593354	fraction_run	protein	NA	NA
Q9ET66	13	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9CZX0	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8C6K9	55	ok	FALSE		0.92580134514405	0.0726681889525505	5.28163164779316e-09	0.388745018727933	fraction_run	protein	NA	NA
P53657	51	ok	FALSE		0.688847353235173	0.20594804952885	0.563945002782051	0.253883301067135	fraction_run	protein	NA	NA
Q8CAK1	34	ok	FALSE		2.6034725339715	0.574078062695437	3.62046433600548e-09	0.153758359665366	fraction_run	protein	NA	NA
Q8BUE4	25	ok	FALSE		0.373481447220503	0.408583398706746	3.44526454110235	0.207510769418108	fraction_run	protein	NA	NA
O35326	23	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.29626029970736	0	0	0.689575108122808	fraction_run	protein	NA	NA
Q9DC50	46	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.33160833742642	0.125373238268903	0	0.175359661807668	fraction_run	protein	NA	NA
Q9QZQ8	61	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.21223167264742	0.786056278709109	0	0.217367196913219	fraction_run	protein	NA	NA
Q99PV0	38	ok	FALSE		0.165514259092256	0.307366658513328	0.0348045945912139	0.0412268917111771	fraction_run	protein	NA	NA
Q9CQ86	21	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P01634	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8CIZ8	102	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.40801622972427	0	0	0.552339074926365	fraction_run	protein	NA	NA
Q91WL8	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P40630	13	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P52623	27	ok	FALSE		0.212923757431989	0.0310106822240576	1.10750226866135e-08	0.0626061622650375	fraction_run	protein	NA	NA
Q8CI04	4	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q61391	21	ok	TRUE	boundary (singular) fit: see help('isSingular')	6.39995821489508e-10	0.574370235186281	2.79888913083999e-08	0.361034912782365	fraction_run	protein	NA	NA
O88587	52	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.83204961979275	0.0217944160978193	0	0.0812852215786554	fraction_run	protein	NA	NA
Q505F5	86	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.17674617757919	0.0426083538772018	0	0.176953018848239	fraction_run	protein	NA	NA
Q7TSI3	32	ok	FALSE		0.328447579792006	0.129856741725822	0.377549745381895	0.119031973501466	fraction_run	protein	NA	NA
Q8BMF3	3	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9CW42	40	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.14533991421938	0.338659381004534	0	0.258860893157539	fraction_run	protein	NA	NA
Q6PHU5	36	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.72109013847417	0.051610707091626	0	0.567100309191283	fraction_run	protein	NA	NA
Q8K0D5	54	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.54681946700321	0.0328461277334506	1.14585305905445e-09	0.226963778443573	fraction_run	protein	NA	NA
O09117	34	ok	FALSE		3.37277401743933	0.252037418192502	8.6728914185016e-09	0.0216896133135071	fraction_run	protein	NA	NA
O35566	39	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.23761827490441	0.0992624291806137	0	0.0485695620916284	fraction_run	protein	NA	NA
P35283	27	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.788133435807369	0.235644270381189	2.33266544961982e-11	0.0403239317926522	fraction_run	protein	NA	NA
P25799	27	ok	FALSE		0.0626088678128468	0.232070661843342	2.62985590295694	0.0396655049491594	fraction_run	protein	NA	NA
Q14DH7	54	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.76176795789565	0.0622098868728099	0	0.227052436254356	fraction_run	protein	NA	NA
Q9CR86	52	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.79043365165525	0.153393982460109	0	0.121759772848178	fraction_run	protein	NA	NA
Q9JLC3	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q91XF0	60	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.09033942696767	0.0815529252131065	1.0673546745662e-10	0.0869755915514725	fraction_run	protein	NA	NA
Q922E4	73	ok	FALSE		1.35558841812151	0.00890951084262502	0.120108783743216	0.264752192087648	fraction_run	protein	NA	NA
Q8R123	46	ok	FALSE		2.30333295830968	0.0172454892795698	2.93510582548302e-09	0.144802285722978	fraction_run	protein	NA	NA
Q9ERE7	66	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.895211233540683	0	0.394429012155896	0.214310263704822	fraction_run	protein	NA	NA
P63054	6	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9EQQ9	69	ok	FALSE		1.39132928453361	0.00901496893800624	1.79365337017456e-06	0.159682493130497	fraction_run	protein	NA	NA
Q8VCN9	68	ok	FALSE		1.28841600189102	0.0131834347648767	0.38178979090488	0.258757128758847	fraction_run	protein	NA	NA
Q8VCC9	39	ok	FALSE		0.316722090617044	0.283650778182756	0.047521834440426	0.209474273136117	fraction_run	protein	NA	NA
O70571	12	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8R2U0	30	ok	FALSE		0.994754872106877	0.000305157991679344	0.0481110733122968	0.218780384872462	fraction_run	protein	NA	NA
Q04736	9	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8C5W0	26	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.51681428128809	0	0	0.252788360201111	fraction_run	protein	NA	NA
P08030	50	ok	FALSE		3.42301886318487	0.0444959258734135	0.41739914819108	0.250820667238996	fraction_run	protein	NA	NA
Q3UUY6	19	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	2.21207584880454	0.330410450227445	0.252970941923677	fraction_run	protein	NA	NA
Q63961	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
O35343	51	ok	FALSE		3.20570038584667	0.13923695334855	0.112282665239026	0.171197178046221	fraction_run	protein	NA	NA
O35382	26	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.30350266119458	0.174093952969305	0	0.217870474839137	fraction_run	protein	NA	NA
Q9JLN9	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
P70460	78	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.43587550701525	0	0.316916546795681	0.294672451972699	fraction_run	protein	NA	NA
Q8BYW9	14	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P46735	44	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.72046174846723	0.414805737480254	9.2993957209388e-10	0.176121100776426	fraction_run	protein	NA	NA
Q3UTJ2	118	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.878080317405165	0.60262733589715	0	0.147055208368901	fraction_run	protein	NA	NA
Q9QZR0	10	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
O35930	14	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
O70433	37	ok	FALSE		1.25785725705834	0.233774999507805	0.646125018365734	0.094801762991123	fraction_run	protein	NA	NA
Q8VEH3	14	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P14115	26	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.90016496078511	9.78914625385659e-11	0	0.208442400477607	fraction_run	protein	NA	NA
P26043	133	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.4332172504785	0.0311534046270297	0	0.159846555526744	fraction_run	protein	NA	NA
Q64105	71	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.01026656055962	0	0	0.18411952337092	fraction_run	protein	NA	NA
Q3TLP5	45	ok	FALSE		0.504455200571714	0.331932194947967	0.849126140392314	0.211593564729441	fraction_run	protein	NA	NA
Q9DCS9	39	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.99869253782794	0.0876604546445707	0	0.20914329186774	fraction_run	protein	NA	NA
Q921K8	14	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P97430	14	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q921G7	120	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.8050932043359	0.0704284766604206	1.00669296411495e-09	0.137627515079686	fraction_run	protein	NA	NA
P60122	47	ok	FALSE		2.37346676227435	0.235773930655431	0.767100926025938	0.102449030328774	fraction_run	protein	NA	NA
Q8CD92	11	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9CX34	101	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.36096445598446	0.0651404703693339	0	0.165220886685314	fraction_run	protein	NA	NA
Q6PD03	54	ok	FALSE		0.99887065541291	0.0549656116876792	4.38025509644415e-09	0.0777392306706378	fraction_run	protein	NA	NA
Q8R2I5	2	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
P54731	34	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0465893430196787	9.10712781764756e-11	0	0.138982507029371	fraction_run	protein	NA	NA
Q62468	89	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.932584236406241	1.21109852932152	5.4348128057041e-10	0.697095231049596	fraction_run	protein	NA	NA
Q9WTM5	84	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.697542094615615	0.183237474734749	1.51321797084202e-11	0.118542272663974	fraction_run	protein	NA	NA
Q8VEE4	45	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.61908861811656	0	0	0.196745827501208	fraction_run	protein	NA	NA
Q9QZE7	68	ok	FALSE		0.808888235327392	0.0163679948265142	0.208538686678649	0.172977260506107	fraction_run	protein	NA	NA
Q8R326	21	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.32142977431383	0	0	0.141162780318039	fraction_run	protein	NA	NA
O35864	43	ok	FALSE		2.29037384838458	0.0440826479673363	0.000133254944403294	0.0473430917323101	fraction_run	protein	NA	NA
Q8VEK0	21	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.849242639167595	0.148013224500083	0	0.225502430002994	fraction_run	protein	NA	NA
P10833	86	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.85627999795705	0.054130627185577	0	0.135224951873988	fraction_run	protein	NA	NA
Q7TNP2	47	ok	FALSE		0.180893568520337	0.0408402275344059	2.86323586548369e-07	0.0824654316569776	fraction_run	protein	NA	NA
P97372	47	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.09558319754884	0.037950565188529	1.41946481231684e-10	0.181572540257649	fraction_run	protein	NA	NA
Q99KK2	9	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9DCN1	71	ok	FALSE		2.49630740467508	0.04200071257287	2.09156376980861e-09	0.157363236050021	fraction_run	protein	NA	NA
A2RSY6	7	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
O54879	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q3U9G9	47	ok	FALSE		2.18425929049998	0.144064905906292	1.65469419747221e-07	0.11441509892115	fraction_run	protein	NA	NA
P37040	125	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.90069887817748	0.126222615176107	0	0.0776233554805278	fraction_run	protein	NA	NA
Q8VBZ3	34	ok	FALSE		0.847596098771447	0.2767943939304	0.285441014140722	0.209967591679109	fraction_run	protein	NA	NA
Q9WUZ7	1	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9CQI9	7	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8BJS4	20	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q9CQQ7	66	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.36043188093486	0.0917546846720072	0	0.212946569314842	fraction_run	protein	NA	NA
Q8K2T1	26	ok	FALSE		0.928326851182407	0.444512894445573	1.7334752399145	0.033906398314239	fraction_run	protein	NA	NA
Q8BG81	33	ok	FALSE		0.306461377175201	0.0292920387612715	0.732546269858203	0.191997926037868	fraction_run	protein	NA	NA
Q9CYG7	14	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q78IK4	72	ok	FALSE		1.55659425741866	0.18731191201485	1.10489477235141	0.0641865981591616	fraction_run	protein	NA	NA
Q02013	65	ok	FALSE		1.78895505600597	0.240746611905846	0.0453291490364637	0.296161576133926	fraction_run	protein	NA	NA
Q9JKV5	26	ok	FALSE		0.0788756406781761	0.408113541741001	0.26567089914905	0.129692577343376	fraction_run	protein	NA	NA
Q8C0J2	20	error	NA	grouping factors must have > 1 sampled level	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q8R1S0	13	error	NA	number of levels of each grouping factor must be < number of observations (problems: BioReplicate)	NA	NA	NA	NA	fraction_run	protein	NA	NA
Q6Q899	82	ok	FALSE		1.47932446448655	0.0169469759523404	0.0427994436267125	0.191896869369847	fraction_run	protein	NA	NA
P05132	25	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.6233898158197	0.0938994917594821	0	0.0166492963409349	fraction_run	protein	NA	NA
P62830	66	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.33683462359393	0.121171348938926	0	0.169333003990997	fraction_run	protein	NA	NA
Q78JE5	26	ok	FALSE		0.641964481435743	0.20943187236884	0.220522514666378	0.160399615394388	fraction_run	protein	NA	NA
P83870	22	ok	FALSE		0.466064619967108	0.10243070683112	2.58017238654926	0.245618824980296	fraction_run	protein	NA	NA
A2A8Z1	28	ok	TRUE	boundary (singular) fit: see help('isSingular')	6.07237969780775	0.261714516218316	0	0.0591553270461395	fraction_run	protein	NA	NA
Q9JMG1	47	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.278647595660764	0.0631408252103143	0	0.265318533364661	fraction_run	protein	NA	NA
